"Quadrat","Date","Tag","Species","DBH","local_x","local_y","Code","stake_x","stake_y","global_x","global_y","Scientific Name","Common Name","Family","Type","Shirt","global_y_neg","global_x_neg"
"0002",2021-06-30,"00106","CARCAR",5.1,9.31,5.668,NA,0,40,9.31,45.668,"Carpinus caroliniana","Musclewood","Betulaceae","Deciduous","Carpinus caroliniana",-45.668,-9.31
"0002",2021-06-30,"00107","CARCAR",5.2,8.6,1.793,NA,0,40,8.6,41.793,"Carpinus caroliniana","Musclewood","Betulaceae","Deciduous","Carpinus caroliniana",-41.793,-8.6
"0002",2021-06-30,"00108","TSUCAN",22.2,6.772,1.468,NA,0,40,6.772,41.468,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.468,-6.772
"0002",2021-06-30,"00109","FRANIG",31,2.94,13.148,NA,0,40,2.94,53.148,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-53.148,-2.94
"0002",2021-06-30,"00110","FRANIG",15.6,5.478,15.56,NA,0,40,5.478,55.56,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-55.56,-5.478
"0002",2021-06-30,"00111","TSUCAN",23.6,4.057,16.861,NA,0,40,4.057,56.861,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-56.861,-4.057
"0002",2021-06-30,"00112","FRAAME",16.4,5.224,16.996,NA,0,40,5.224,56.996,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-56.996,-5.224
"0002",2021-06-30,"00113","FAGGRA",8.3,5.224,18.622,"NB",0,40,5.224,58.622,"Fagus grandifolia","Beech","Fagaceae","Deciduous","Fagus grandifolia",-58.622,-5.224
"0002",2021-06-30,"00114","TSUCAN",11.1,8.93,12.471,NA,0,40,8.93,52.471,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.471,-8.93
"0002",2021-06-30,"00115","TSUCAN",7.5,8.651,11.766,NA,0,40,8.651,51.766,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-51.766,-8.651
"0002",2021-06-30,"00116","TSUCAN",8.5,3.194,10.465,NA,0,40,3.194,50.465,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-50.465,-3.194
"0002",2021-06-30,"00117","TSUCAN",14.9,4.97,12.769,NA,0,40,4.97,52.769,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.769,-4.97
"0002",2021-06-30,"00118","FRANIG",20.2,4.793,13.148,NA,0,40,4.793,53.148,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-53.148,-4.793
"0002",2021-06-30,"00119","TSUCAN",7.4,4.64,13.609,NA,0,40,4.64,53.609,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-53.609,-4.64
"0101",2021-07-02,"00082","FRAAME",25.3,8.179,0.932,NA,20,20,28.179,20.932,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-20.932,-28.179
"0101",2021-07-02,"00083","TILAME",27.2,2.852,6.361,NA,20,20,22.852,26.361,"Tilia americana","Basswood","Malvaceae","Deciduous","Tilia americana",-26.361,-22.852
"0101",2021-07-02,"00090","TSUCAN",18.3,1.956,4.47,NA,20,20,21.956,24.47,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-24.47,-21.956
"0101",2021-07-02,"00084","TSUCAN",25.1,1.06,6.443,NA,20,20,21.06,26.443,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-26.443,-21.06
"0101",2021-07-02,"00085","TSUCAN",14.4,1.816,7.292,NA,20,20,21.816,27.292,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-27.292,-21.816
"0101",2021-07-02,"00087","FRANIG",40.2,9.127,9.731,NA,20,20,29.127,29.731,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-29.731,-29.127
"0101",2021-07-02,"00086","TSUCAN",20.5,8.399,8.826,NA,20,20,28.399,28.826,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-28.826,-28.399
"0102",2021-07-07,"00292","TSUCAN",16.1,3.79,17,NA,20,40,23.79,57,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-57,-23.79
"0102",2021-07-07,"00293","TSUCAN",4.8,8.018,19.097,NA,20,40,28.018,59.097,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-59.097,-28.018
"0102",2021-07-07,"00294","TSUCAN",10.3,9.586,10.963,NA,20,40,29.586,50.963,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-50.963,-29.586
"0102",2021-07-07,"00295","TSUCAN",9.7,7.519,14.517,NA,20,40,27.519,54.517,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-54.517,-27.519
"0102",2021-07-07,"00296","TSUCAN",8.2,7.363,13.395,NA,20,40,27.363,53.395,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-53.395,-27.363
"0102",2021-07-08,"00224","CARCAR",5.8,4.293,2.049,NA,20,40,24.293,42.049,"Carpinus caroliniana","Musclewood","Betulaceae","Deciduous","Carpinus caroliniana",-42.049,-24.293
"0102",2021-07-08,"00255","CARCAR",2.1,5.076,0.833,NA,20,40,25.076,40.833,"Carpinus caroliniana","Musclewood","Betulaceae","Deciduous","Carpinus caroliniana",-40.833,-25.076
"0102",2021-07-08,"00257","TSUCAN",7.1,8.49,7.317,NA,20,40,28.49,47.317,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-47.317,-28.49
"0102",2021-07-08,"00297","TSUCAN",14.8,5.233,8.595,NA,20,40,25.233,48.595,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.595,-25.233
"0102",2021-07-08,"00298","TSUCAN",13.1,8.396,8.002,NA,20,40,28.396,48.002,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.002,-28.396
"0102",2021-07-08,"00299","BETALL",41.3,8.897,3.607,NA,20,40,28.897,43.607,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-43.607,-28.897
"0102",2021-07-08,"00270","TSUCAN",39.2,16.101,2.267,NA,20,40,36.101,42.267,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-42.267,-36.101
"0102",2021-07-08,"00271","TSUCAN",16.4,17.447,3.264,NA,20,40,37.447,43.264,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-43.264,-37.447
"0102",2021-07-08,"00272","TSUCAN",13.2,17.134,4.262,NA,20,40,37.134,44.262,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.262,-37.134
"0102",2021-07-08,"00273","ACESAC",27.1,17.886,3.514,NA,20,40,37.886,43.514,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-43.514,-37.886
"0102",2021-07-08,"00274","BETALL",20.8,17.792,4.293,NA,20,40,37.792,44.293,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-44.293,-37.792
"0102",2021-07-08,"00275","TSUCAN",11.2,16.476,4.698,NA,20,40,36.476,44.698,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.698,-36.476
"0102",2021-07-08,"00276","BETALL",20.8,16.915,4.948,"M",20,40,36.915,44.948,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-44.948,-36.915
"0102",2021-07-08,"00276-2","BETALL",20.9,16.915,4.948,NA,20,40,36.915,44.948,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-44.948,-36.915
"0102",2021-07-08,"00277","TSUCAN",19.1,15.318,6.257,NA,20,40,35.318,46.257,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-46.257,-35.318
"0102",2021-07-08,"00278","BETALL",41.1,13.595,4.2,NA,20,40,33.595,44.2,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-44.2,-33.595
"0102",2021-07-08,"00279","TSUCAN",6.9,12.749,4.698,NA,20,40,32.749,44.698,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.698,-32.749
"0102",2021-07-08,"00280","TSUCAN",5.4,10.996,10.496,NA,20,40,30.996,50.496,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-50.496,-30.996
"0102",2021-07-08,"00281","TSUCAN",5.2,11.998,10.555,NA,20,40,31.998,50.555,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-50.555,-31.998
"0102",2021-07-08,"00282","TSUCAN",4.9,11.779,11.119,NA,20,40,31.779,51.119,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-51.119,-31.779
"0102",2021-07-08,"00283","ACESAC",59,15.224,12.086,NA,20,40,35.224,52.086,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-52.086,-35.224
"0102",2021-07-08,"00284","TSUCAN",30,17.009,11.899,NA,20,40,37.009,51.899,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-51.899,-37.009
"0102",2021-07-08,"00285","BETALL",39.8,16.382,16.013,NA,20,40,36.382,56.013,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-56.013,-36.382
"0102",2021-07-08,"00286","TSUCAN",26.3,16.664,14.797,NA,20,40,36.664,54.797,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-54.797,-36.664
"0102",2021-07-08,"00287","TSUCAN",37,14.566,17.478,NA,20,40,34.566,57.478,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-57.478,-34.566
"0102",2021-07-08,"00288","TSUCAN",6.3,11.591,12.148,NA,20,40,31.591,52.148,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.148,-31.591
"0102",2021-07-08,"00289","TSUCAN",8.7,11.121,12.428,NA,20,40,31.121,52.428,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.428,-31.121
"0102",2021-07-08,"00290","TSUCAN",3.5,14.002,14.548,NA,20,40,34.002,54.548,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-54.548,-34.002
"0300",2021-07-09,"00859","TSUCAN",49.8,2.7,2.312,NA,60,0,62.7,2.312,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-2.312,-62.7
"0300",2021-07-09,"00860","TSUCAN",33.8,2.946,0.281,NA,60,0,62.946,0.281,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-0.281,-62.946
"0300",2021-07-09,"00861","TSUCAN",15.1,4.971,5.021,NA,60,0,64.971,5.021,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.021,-64.971
"0300",2021-07-09,"00862","TSUCAN",6.2,1.946,6.227,NA,60,0,61.946,6.227,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-6.227,-61.946
"0300",2021-07-09,"00797","TSUCAN",10.6,6.521,7.106,NA,60,0,66.521,7.106,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.106,-66.521
"0300",2021-07-09,"00798","TSUCAN",24.2,4.471,8.363,NA,60,0,64.471,8.363,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.363,-64.471
"0300",2021-07-09,"00799","TSUCAN",20.5,8.046,8.664,NA,60,0,68.046,8.664,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.664,-68.046
"0300",2021-07-09,"00800","TSUCAN",16.5,7.596,6.126,NA,60,0,67.596,6.126,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-6.126,-67.596
"0300",2021-07-09,"00901","TSUCAN",7.9,7.846,2.785,NA,60,0,67.846,2.785,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-2.785,-67.846
"0300",2021-07-09,"00902","TSUCAN",11.5,6.746,3.564,NA,60,0,66.746,3.564,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.564,-66.746
"0300",2021-07-09,"00903","TSUCAN",16.6,7.796,10.9,NA,60,0,67.796,10.9,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-10.9,-67.796
"0300",2021-07-09,"00904","TSUCAN",20,3.821,10.523,NA,60,0,63.821,10.523,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-10.523,-63.821
"0300",2021-07-09,"00905","TSUCAN",28.9,4.996,12.508,NA,60,0,64.996,12.508,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.508,-64.996
"0300",2021-07-09,"00906","BETALL",15.2,1.246,11.403,NA,60,0,61.246,11.403,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-11.403,-61.246
"0300",2021-07-09,"00907","TSUCAN",28.3,1.621,16.503,"M",60,0,61.621,16.503,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-16.503,-61.621
"0300",2021-07-09,"00907-2","TSUCAN",27.7,1.621,16.503,NA,60,0,61.621,16.503,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-16.503,-61.621
"0300",2021-07-09,"00908","TSUCAN",11,2.171,19.242,NA,60,0,62.171,19.242,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-19.242,-62.171
"0300",2021-07-09,"00909","TSUCAN",41.9,8.196,18.941,NA,60,0,68.196,18.941,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-18.941,-68.196
"0300",2021-07-09,"00910","TSUCAN",12.8,8.146,14.518,NA,60,0,68.146,14.518,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-14.518,-68.146
"0300",2021-07-09,"00911","TSUCAN",28.9,17.796,14.384,NA,60,0,77.796,14.384,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-14.384,-77.796
"0300",2021-07-09,"00912","TSUCAN",19.8,17.371,14.008,NA,60,0,77.371,14.008,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-14.008,-77.371
"0300",2021-07-09,"00913","TSUCAN",8.5,18.071,16.621,NA,60,0,78.071,16.621,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-16.621,-78.071
"0300",2021-07-09,"00914","TSUCAN",24.3,19.071,18.43,NA,60,0,79.071,18.43,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-18.43,-79.071
"0300",2021-07-09,"00915","POPGRA",48.8,19.546,19.008,NA,60,0,79.546,19.008,"Populus grandidentata","Big tooth aspen","Salicaceae","Deciduous","Alana danieu",-19.008,-79.546
"0300",2021-07-09,"00916","QUERUB",36.7,15.421,16.294,NA,60,0,75.421,16.294,"Quercus rubra","Red oak","Fagaceae","Deciduous","Quercus rubra",-16.294,-75.421
"0300",2021-07-09,"00917","TSUCAN",26,13.221,17.902,NA,60,0,73.221,17.902,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.902,-73.221
"0300",2021-07-09,"00918","TSUCAN",16.3,12.696,12.173,NA,60,0,72.696,12.173,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.173,-72.696
"0300",2021-07-09,"00919","TSUCAN",14.4,13.571,10.465,NA,60,0,73.571,10.465,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-10.465,-73.571
"0300",2021-07-09,"00920","TSUCAN",25,15.921,2.751,NA,60,0,75.921,2.751,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-2.751,-75.921
"0300",2021-07-09,"00921","BETALL",27.6,18.671,5.138,NA,60,0,78.671,5.138,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-5.138,-78.671
"0300",2021-07-09,"00922","TSUCAN",33.8,19.171,8.731,NA,60,0,79.171,8.731,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.731,-79.171
"0300",2021-07-09,"00923","TSUCAN",18.7,12.996,4.56,NA,60,0,72.996,4.56,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-4.56,-72.996
"0300",2021-07-09,"00924","TSUCAN",9.2,12.296,6.947,NA,60,0,72.296,6.947,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-6.947,-72.296
"0300",2021-07-09,"00925","BETALL",68.9,11.346,8.103,NA,60,0,71.346,8.103,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-8.103,-71.346
"0300",2021-07-09,"00926","TSUCAN",8,10.171,5.842,NA,60,0,70.171,5.842,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.842,-70.171
"0300",2021-07-09,"00927","TSUCAN",7.6,10.621,5.289,NA,60,0,70.621,5.289,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.289,-70.621
"0300",2021-07-09,"00928","TSUCAN",8.3,10.296,2.299,NA,60,0,70.296,2.299,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-2.299,-70.296
"0300",2021-07-09,"00929","FAGGRA",6.9,12.421,3.329,"NB",60,0,72.421,3.329,"Fagus grandifolia","Beech","Fagaceae","Deciduous","Fagus grandifolia",-3.329,-72.421
"0401",2021-07-11,"00739","TSUCAN",59,19.134,18.413,NA,80,20,99.134,38.413,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.413,-99.134
"0401",2021-07-11,"00740","BETALL",16.3,16.481,13.753,NA,80,20,96.481,33.753,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-33.753,-96.481
"0401",2021-07-11,"00741","TSUCAN",5.7,18.144,10.442,NA,80,20,98.144,30.442,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-30.442,-98.144
"0401",2021-07-11,"00742","TSUCAN",20.9,11.56,11.168,NA,80,20,91.56,31.168,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.168,-91.56
"0401",2021-07-11,"00743","FRAAME",34.6,10.467,11.281,NA,80,20,90.467,31.281,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-31.281,-90.467
"0401",2021-07-11,"00744","TSUCAN",29.7,11.834,12.506,NA,80,20,91.834,32.506,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-32.506,-91.834
"0401",2021-07-11,"00745","TSUCAN",14.7,11.97,16.429,NA,80,20,91.97,36.429,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.429,-91.97
"0401",2021-07-11,"00746","TSUCAN",10.5,12.267,18.469,NA,80,20,92.267,38.469,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.469,-92.267
"0401",2021-07-11,"00747","TSUCAN",5.8,14.248,19.195,NA,80,20,94.248,39.195,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-39.195,-94.248
"0401",2021-07-11,"00748","FRANIG",29.4,15.638,17.063,NA,80,20,95.638,37.063,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-37.063,-95.638
"0401",2021-07-11,"00749","TSUCAN",11.1,19.943,5.816,NA,80,20,99.943,25.816,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-25.816,-99.943
"0401",2021-07-11,"00750","TSUCAN",23.9,17.779,7.268,NA,80,20,97.779,27.268,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-27.268,-97.779
"0401",2021-07-11,"00751","TSUCAN",26.5,16.617,5.544,NA,80,20,96.617,25.544,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-25.544,-96.617
"0401",2021-07-11,"00752","TSUCAN",24,19.169,3.005,NA,80,20,99.169,23.005,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-23.005,-99.169
"0401",2021-07-11,"00753","BETALL",19.1,16.64,0.646,NA,80,20,96.64,20.646,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-20.646,-96.64
"0401",2021-07-11,"00754","TSUCAN",10.2,15.433,2.415,NA,80,20,95.433,22.415,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-22.415,-95.433
"0401",2021-07-11,"00755","TSUCAN",26.5,14.476,3.549,NA,80,20,94.476,23.549,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-23.549,-94.476
"0401",2021-07-11,"00756","TSUCAN",24,12.517,3.957,NA,80,20,92.517,23.957,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-23.957,-92.517
"0401",2021-07-11,"00757","TSUCAN",16.8,11.515,4.048,NA,80,20,91.515,24.048,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-24.048,-91.515
"0401",2021-07-11,"00758","BETALL",62.4,11.355,9.875,NA,80,20,91.355,29.875,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-29.875,-91.355
"0401",2021-07-11,"00759","TSUCAN",11.2,3.383,1.803,NA,80,20,83.383,21.803,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-21.803,-83.383
"0401",2021-07-11,"00760","TSUCAN",8.6,0.854,1.599,NA,80,20,80.854,21.599,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-21.599,-80.854
"0401",2021-07-11,"00761","TSUCAN",15.6,5.433,3.345,NA,80,20,85.433,23.345,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-23.345,-85.433
"0401",2021-07-11,"00762","BETPAP",20.8,6.276,3.118,NA,80,20,86.276,23.118,"Betula papyrifera","Paper Birch","Betulaceae","Deciduous","Betula papyrifera",-23.118,-86.276
"0401",2021-07-11,"00763","TSUCAN",18.2,7.779,1.236,NA,80,20,87.779,21.236,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-21.236,-87.779
"0401",2021-07-11,"00764","BETALL",23.4,7.961,2.959,NA,80,20,87.961,22.959,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-22.959,-87.961
"0401",2021-07-11,"00765","TSUCAN",24.1,7.711,8.719,NA,80,20,87.711,28.719,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-28.719,-87.711
"0401",2021-07-11,"00766","FRAAME",18.8,6.253,8.878,NA,80,20,86.253,28.878,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-28.878,-86.253
"0401",2021-07-11,"00767","QUERUB",58.8,4.431,7.177,NA,80,20,84.431,27.177,"Quercus rubra","Red oak","Fagaceae","Deciduous","Quercus rubra",-27.177,-84.431
"0401",2021-07-11,"00768","TSUCAN",19.8,3.132,7.834,NA,80,20,83.132,27.834,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-27.834,-83.132
"0401",2021-07-11,"00769","BETALL",26.4,2.13,8.968,NA,80,20,82.13,28.968,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-28.968,-82.13
"0401",2021-07-11,"00770","TSUCAN",11.8,6.253,6.882,NA,80,20,86.253,26.882,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-26.882,-86.253
"0401",2021-07-11,"00771","TSUCAN",28.3,7.187,16.61,NA,80,20,87.187,36.61,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.61,-87.187
"0401",2021-07-11,"00772","TSUCAN",23,8.257,15.794,NA,80,20,88.257,35.794,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-35.794,-88.257
"0401",2021-07-11,"00773","TSUCAN",22.1,4.909,13.594,NA,80,20,84.909,33.594,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-33.594,-84.909
"0401",2021-07-11,"00774","TSUCAN",38.2,2.039,14.841,NA,80,20,82.039,34.841,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-34.841,-82.039
"0604",2021-07-14,"01401","TSUCAN",11,16.557,2.744,NA,120,80,136.557,82.744,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-82.744,-136.557
"0604",2021-07-14,"01402","TSUCAN",15,15.295,3.756,NA,120,80,135.295,83.756,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-83.756,-135.295
"0604",2021-07-14,"01403","TSUCAN",9,13.172,1.942,NA,120,80,133.172,81.942,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-81.942,-133.172
"0604",2021-07-14,"01404","ACESAC",14,11.238,0.523,NA,120,80,131.238,80.523,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-80.523,-131.238
"0604",2021-07-14,"01405","TSUCAN",6.8,12.205,0.151,NA,120,80,132.205,80.151,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-80.151,-132.205
"0604",2021-07-14,"01406","TSUCAN",10.4,11.45,2.198,NA,120,80,131.45,82.198,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-82.198,-131.45
"0604",2021-07-14,"01407","ACESAC",43.6,11.828,3.43,NA,120,80,131.828,83.43,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-83.43,-131.828
"0604",2021-07-14,"01408","TSUCAN",13.9,13.573,4.756,NA,120,80,133.573,84.756,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-84.756,-133.573
"0604",2021-07-14,"01409","ACESAC",23.4,12.913,5.407,NA,120,80,132.913,85.407,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-85.407,-132.913
"0604",2021-07-14,"01409-2","ACESAC",20.3,12.913,5.407,NA,120,80,132.913,85.407,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-85.407,-132.913
